chapter_id,chapter_sequence_no,book_id,author_id,published_date,tags
6624083,1,700538,13697,27-03-2002,Dystopian|Graphic Novel|Science Fiction|Literary Fiction
1168639,2,700538,13697,18-04-2002,Historical Fiction|Horror|Science Fiction
4350135,3,700538,13697,02-05-2002,Science Fiction
4029449,4,700538,13697,08-05-2002,Science Fiction|Literary Fiction|Paranormal
8232520,1,725637,75239,18-01-1996,Historical Fiction|Graphic Novel|Thriller
4073926,2,725637,75239,11-02-1996,Historical Fiction|Crime
9890137,1,513224,17665,03-07-2010,Literary Fiction|Thriller
3650463,1,663244,74282,24-10-2003,Historical Fiction
3533111,2,663244,74282,12-11-2003,Historical Fiction
5247089,3,663244,74282,25-11-2003,Historical Fiction|Paranormal|Science Fiction|Crime
3028348,1,674122,73273,16-09-1996,Humor|Thriller
9985124,1,189261,73483,25-11-2002,Thriller|Historical Fiction|Humor|Mystery
5660031,2,189261,73483,13-12-2002,Humor|Adventure|Young Adult
4014875,1,419491,31567,05-06-2012,Historical Fiction|Science Fiction|Thriller|Graphic Novel
4687279,2,419491,31567,20-06-2012,Literary Fiction|Historical Fiction|Mystery|Thriller
6048265,3,419491,31567,02-08-2012,Thriller
6209607,4,419491,31567,19-08-2012,Historical Fiction|Dystopian|Thriller
5811600,5,419491,31567,11-07-2012,Paranormal|Crime|Thriller
7873490,6,419491,31567,23-10-2012,Thriller
9089117,7,419491,31567,22-08-2012,Literary Fiction|Science Fiction|Thriller
6285718,8,419491,31567,20-11-2012,Thriller|Crime
8472335,9,419491,31567,09-09-2012,Historical Fiction|Dystopian|Romance|Thriller
4533160,10,419491,31567,12-02-2013,Thriller|Crime|Science Fiction|Horror
6506022,11,419491,31567,03-10-2012,Thriller|Graphic Novel
2889509,12,419491,31567,21-08-2012,Thriller|Mystery
6558761,13,419491,31567,19-05-2013,Humor|Horror|Thriller
8894416,14,419491,31567,26-04-2013,Adventure|Thriller|Young Adult|Dystopian
8552071,15,419491,31567,09-10-2012,Science Fiction|Thriller
5445106,16,419491,31567,29-08-2013,Science Fiction|Thriller|Literary Fiction|Horror
9037756,17,419491,31567,23-05-2013,Humor|Thriller|Dystopian|Crime
8046464,18,419491,31567,28-10-2013,Thriller
7247479,19,419491,31567,04-10-2013,Thriller
3536494,20,419491,31567,13-05-2013,Thriller
3397743,1,320256,52917,24-08-2019,Thriller|Crime|Adventure
9492524,2,320256,52917,08-09-2019,Crime
9693310,3,320256,52917,23-09-2019,Mystery|Crime
7119479,4,320256,52917,05-10-2019,Crime|Humor|Paranormal|Dystopian
2559464,5,320256,52917,29-09-2019,Crime
7586603,6,320256,52917,22-11-2019,Romance|Paranormal|Crime
3562245,1,884645,89635,23-11-2018,Crime|Humor
5157030,1,877446,92502,25-09-2001,Horror|Thriller
1115038,2,877446,92502,25-10-2001,Dystopian|Young Adult|Thriller|Literary Fiction
2510675,3,877446,92502,02-11-2001,Thriller
3061264,4,877446,92502,03-11-2001,Historical Fiction|Thriller
1722138,5,877446,92502,12-11-2001,Young Adult|Thriller
6827879,6,877446,92502,03-01-2002,Thriller
8292594,7,877446,92502,24-03-2002,Fantasy|Thriller|Mystery
1426095,8,877446,92502,23-04-2002,Horror|Thriller
3463158,9,877446,92502,23-05-2002,Science Fiction|Crime|Thriller
8200095,1,861200,62855,12-03-2012,Fantasy|Romance
3736344,2,861200,62855,24-03-2012,Fantasy
1790768,3,861200,62855,11-04-2012,Science Fiction|Fantasy|Paranormal
8504604,4,861200,62855,17-05-2012,Fantasy
5630660,5,861200,62855,03-05-2012,Fantasy|Mystery|Adventure
8115529,6,861200,62855,20-07-2012,Fantasy
4927119,7,861200,62855,04-07-2012,Fantasy|Horror|Crime|Adventure
5785668,8,861200,62855,02-07-2012,Fantasy
6819397,9,861200,62855,20-09-2012,Fantasy
8190205,10,861200,62855,25-07-2012,Crime|Young Adult|Fantasy|Paranormal
1790442,11,861200,62855,20-06-2012,Paranormal|Science Fiction|Young Adult|Fantasy
2068445,12,861200,62855,18-10-2012,Dystopian|Humor|Literary Fiction|Fantasy
2945658,13,861200,62855,07-11-2012,Humor|Thriller|Fantasy
6182470,14,861200,62855,20-07-2012,Fantasy|Literary Fiction|Thriller|Adventure
4246269,1,460554,21108,15-07-2008,Science Fiction|Graphic Novel
4327708,2,460554,21108,26-07-2008,Fantasy|Graphic Novel|Dystopian|Crime
3279393,1,322022,91006,27-02-2009,Thriller|Dystopian
3368277,2,322022,91006,11-03-2009,Dystopian|Historical Fiction
8288428,3,322022,91006,08-04-2009,Dystopian|Horror
2305803,4,322022,91006,07-04-2009,Dystopian|Literary Fiction|Historical Fiction
9007659,5,322022,91006,20-04-2009,Dystopian|Young Adult
9195772,1,532699,28776,21-09-2013,Literary Fiction|Adventure|Graphic Novel
7780601,2,532699,28776,16-10-2013,Literary Fiction|Historical Fiction|Thriller|Adventure
8595800,3,532699,28776,07-10-2013,Fantasy|Humor|Adventure
9223770,4,532699,28776,20-12-2013,Romance|Adventure|Graphic Novel|Young Adult
7186515,5,532699,28776,03-01-2014,Science Fiction|Crime|Adventure
7705202,1,777308,97207,18-03-2000,Literary Fiction|Young Adult|Humor
2676130,2,777308,97207,25-03-2000,Mystery|Young Adult
4419655,1,992819,44100,18-05-2004,Young Adult
4282314,2,992819,44100,28-05-2004,Young Adult
3398592,3,992819,44100,19-06-2004,Young Adult|Humor
1685150,4,992819,44100,23-06-2004,Young Adult
2083068,5,992819,44100,05-07-2004,Romance|Young Adult|Humor
8116369,6,992819,44100,26-08-2004,Young Adult
2267862,7,992819,44100,03-10-2004,Dystopian|Young Adult
4848535,8,992819,44100,07-12-2004,Young Adult|Historical Fiction
8809075,1,637450,36309,28-12-2009,Adventure|Thriller|Historical Fiction
1380359,2,637450,36309,21-01-2010,Literary Fiction|Adventure
5069584,1,249375,23751,15-08-1993,Dystopian
7844548,2,249375,23751,29-08-1993,Dystopian|Young Adult
3640164,3,249375,23751,06-09-1993,Literary Fiction|Dystopian
3572068,1,268772,88966,06-11-2015,Thriller
2269932,2,268772,88966,26-11-2015,Crime|Thriller
2697049,3,268772,88966,04-12-2015,Literary Fiction|Thriller|Historical Fiction|Paranormal
5783417,4,268772,88966,05-01-2016,Thriller|Adventure|Crime
7835580,5,268772,88966,14-02-2016,Young Adult|Thriller
2210091,6,268772,88966,29-02-2016,Crime|Thriller
8557868,1,292930,61897,08-07-2005,Adventure|Fantasy
7009263,1,331512,12389,29-08-1999,Mystery|Graphic Novel
5872931,2,331512,12389,15-09-1999,Graphic Novel|Dystopian
8303740,3,331512,12389,10-10-1999,Science Fiction|Young Adult|Horror|Graphic Novel
8174817,4,331512,12389,10-10-1999,Dystopian|Graphic Novel|Adventure
2060257,5,331512,12389,15-12-1999,Crime|Graphic Novel
1330002,6,331512,12389,17-11-1999,Romance|Graphic Novel|Science Fiction
8692923,7,331512,12389,14-01-2000,Graphic Novel|Crime
7504380,8,331512,12389,05-12-1999,Graphic Novel
2257598,9,331512,12389,09-04-2000,Humor|Graphic Novel|Fantasy
4571554,1,746850,62296,08-04-1995,Science Fiction|Horror
3337503,2,746850,62296,26-04-1995,Science Fiction
6203181,3,746850,62296,01-06-1995,Science Fiction
1478199,4,746850,62296,11-05-1995,Science Fiction|Thriller
6581066,5,746850,62296,09-07-1995,Horror|Paranormal|Science Fiction
5895900,6,746850,62296,17-07-1995,Humor|Science Fiction|Fantasy
8301745,7,746850,62296,07-06-1995,Historical Fiction|Science Fiction|Horror
4547928,8,746850,62296,22-07-1995,Historical Fiction|Science Fiction
2281998,9,746850,62296,22-08-1995,Science Fiction
8930451,1,975297,70375,09-07-2003,Graphic Novel|Humor
1752658,2,975297,70375,22-07-2003,Humor|Young Adult
8535406,1,365018,59823,03-12-1997,Horror|Crime
7506031,2,365018,59823,02-01-1998,Fantasy|Crime
3273702,3,365018,59823,31-12-1997,Fantasy|Crime|Graphic Novel|Romance
2030132,1,303765,44365,02-06-2003,Dystopian|Science Fiction
3163705,1,220190,56168,02-06-2004,Romance|Science Fiction
6471760,2,220190,56168,19-06-2004,Science Fiction
4880396,1,290167,24943,16-10-2020,Horror
4202236,2,290167,24943,24-10-2020,Adventure|Horror|Paranormal|Thriller
3662068,3,290167,24943,19-11-2020,Historical Fiction|Fantasy|Horror
3647681,4,290167,24943,27-11-2020,Crime|Paranormal|Horror
4672890,5,290167,24943,03-12-2020,Horror
6035558,6,290167,24943,04-01-2021,Young Adult|Horror|Science Fiction|Fantasy
8590072,1,803571,53406,01-06-2004,Dystopian
1891902,2,803571,53406,01-07-2004,Dystopian|Young Adult|Historical Fiction
7411035,3,803571,53406,01-07-2004,Historical Fiction|Dystopian|Adventure
7912407,4,803571,53406,12-08-2004,Historical Fiction|Science Fiction|Dystopian
4681955,5,803571,53406,05-09-2004,Humor|Dystopian|Horror|Romance
6530787,6,803571,53406,29-09-2004,Thriller|Dystopian|Paranormal|Mystery
7139299,1,938504,42321,10-08-1993,Mystery|Dystopian
1425213,2,938504,42321,25-08-1993,Thriller|Mystery|Humor
5513491,1,694849,46239,08-06-2017,Mystery|Fantasy|Crime
5893544,2,694849,46239,26-06-2017,Literary Fiction|Dystopian|Fantasy|Adventure
1918421,3,694849,46239,26-06-2017,Literary Fiction|Fantasy
3512741,4,694849,46239,05-07-2017,Fantasy
5924278,1,993650,78879,15-11-2014,Mystery|Humor|Thriller
7626500,2,993650,78879,28-11-2014,Thriller|Romance|Mystery
6910593,1,157030,61879,27-12-1998,Dystopian|Romance
4521483,2,157030,61879,06-01-1999,Dystopian
3451538,1,992744,81058,20-03-2019,Horror
6632568,2,992744,81058,11-04-2019,Historical Fiction|Graphic Novel|Adventure|Horror
6452514,3,992744,81058,07-05-2019,Horror
9008535,4,992744,81058,04-05-2019,Historical Fiction|Horror
9030684,5,992744,81058,20-06-2019,Young Adult|Horror|Thriller
9973785,6,992744,81058,13-06-2019,Horror
5657380,7,992744,81058,06-07-2019,Horror|Young Adult|Thriller
7200681,8,992744,81058,10-07-2019,Paranormal|Horror|Science Fiction
1415561,9,992744,81058,11-08-2019,Crime|Horror|Fantasy
7424612,1,887524,21629,16-06-1993,Fantasy|Graphic Novel
9295907,2,887524,21629,16-07-1993,Graphic Novel
1531741,3,887524,21629,18-07-1993,Graphic Novel|Crime|Romance
2466984,4,887524,21629,03-08-1993,Graphic Novel
6124321,5,887524,21629,28-09-1993,Mystery|Adventure|Graphic Novel|Paranormal
4140836,6,887524,21629,30-08-1993,Humor|Dystopian|Literary Fiction|Graphic Novel
1370603,7,887524,21629,14-09-1993,Graphic Novel|Humor
2580551,8,887524,21629,27-10-1993,Graphic Novel|Crime|Dystopian
1603696,9,887524,21629,10-01-1994,Graphic Novel
1455558,10,887524,21629,20-10-1993,Graphic Novel
4079469,1,675512,94109,25-08-1995,Historical Fiction|Dystopian
9865013,1,583671,62260,15-03-2010,Paranormal|Romance|Horror|Humor
5674181,2,583671,62260,24-03-2010,Graphic Novel|Young Adult|Romance
6818862,1,775990,39563,30-03-2006,Humor|Thriller
4346699,2,775990,39563,25-04-2006,Thriller|Dystopian
2843901,3,775990,39563,07-05-2006,Thriller|Fantasy
1148459,4,775990,39563,02-05-2006,Thriller
8521102,1,676365,75771,01-10-1993,Dystopian|Thriller|Literary Fiction
5468585,2,676365,75771,09-10-1993,Dystopian
7541574,3,676365,75771,02-11-1993,Dystopian|Young Adult|Fantasy|Historical Fiction
5682388,4,676365,75771,28-10-1993,Historical Fiction|Dystopian
6604919,5,676365,75771,17-01-1994,Dystopian
7086357,1,176697,84967,21-12-2017,Adventure|Fantasy|Thriller
8713713,2,176697,84967,20-01-2018,Romance|Horror|Adventure|Dystopian
8804231,3,176697,84967,30-01-2018,Paranormal|Fantasy|Mystery|Adventure
1120251,4,176697,84967,20-01-2018,Horror|Thriller|Dystopian|Adventure
5899705,5,176697,84967,03-02-2018,Adventure
5061522,6,176697,84967,21-03-2018,Adventure
4605244,1,404771,59774,08-08-2000,Paranormal|Young Adult
5338564,2,404771,59774,22-08-2000,Mystery|Young Adult|Fantasy
8625106,1,804313,39820,25-03-2013,Horror|Science Fiction|Historical Fiction|Crime
6660974,2,804313,39820,16-04-2013,Science Fiction|Literary Fiction|Historical Fiction
9257826,3,804313,39820,22-05-2013,Historical Fiction|Young Adult
7812452,4,804313,39820,30-05-2013,Historical Fiction|Graphic Novel|Young Adult
4048023,5,804313,39820,23-07-2013,Historical Fiction
6351317,6,804313,39820,02-08-2013,Romance|Historical Fiction
5209338,7,804313,39820,21-09-2013,Science Fiction|Historical Fiction
1995403,8,804313,39820,07-10-2013,Dystopian|Young Adult|Historical Fiction
5012837,9,804313,39820,19-10-2013,Dystopian|Historical Fiction|Science Fiction
3553879,10,804313,39820,02-07-2013,Historical Fiction|Young Adult
5097065,11,804313,39820,23-07-2013,Historical Fiction|Humor
3715336,12,804313,39820,22-11-2013,Romance|Historical Fiction|Graphic Novel|Dystopian
4732787,13,804313,39820,28-08-2013,Historical Fiction
6226815,14,804313,39820,20-07-2013,Adventure|Young Adult|Historical Fiction
2533951,15,804313,39820,24-02-2014,Historical Fiction|Adventure|Science Fiction
6214059,16,804313,39820,06-09-2013,Fantasy|Historical Fiction
2587062,1,170634,65923,27-06-2002,Fantasy|Romance|Horror|Graphic Novel
2906904,2,170634,65923,13-07-2002,Historical Fiction|Fantasy|Paranormal|Dystopian
6862625,3,170634,65923,04-08-2002,Fantasy
5557413,4,170634,65923,07-09-2002,Young Adult|Fantasy
6084343,5,170634,65923,29-07-2002,Fantasy|Mystery|Historical Fiction
1686588,6,170634,65923,20-09-2002,Fantasy|Romance
6175595,1,362865,38551,01-01-2005,Fantasy
3684175,2,362865,38551,29-01-2005,Graphic Novel|Fantasy|Science Fiction
7492682,1,202972,55353,25-02-2013,Young Adult
3396953,2,202972,55353,04-03-2013,Romance|Young Adult
7804007,3,202972,55353,27-03-2013,Horror|Literary Fiction|Young Adult|Dystopian
8841560,1,307007,33416,26-05-2019,Science Fiction
9160057,2,307007,33416,19-06-2019,Science Fiction|Young Adult|Graphic Novel|Paranormal
7074262,3,307007,33416,13-07-2019,Science Fiction
1474109,4,307007,33416,28-07-2019,Science Fiction|Thriller|Fantasy
6179363,5,307007,33416,21-07-2019,Science Fiction|Adventure
6498242,6,307007,33416,03-10-2019,Paranormal|Fantasy|Science Fiction
7777883,1,860835,69929,23-01-2002,Science Fiction|Fantasy|Mystery|Historical Fiction
5890399,2,860835,69929,30-01-2002,Science Fiction|Romance
6676656,1,708798,60965,05-06-1998,Crime|Science Fiction|Mystery
2467145,2,708798,60965,14-06-1998,Historical Fiction|Mystery|Literary Fiction|Young Adult
5860335,3,708798,60965,05-07-1998,Mystery
6741087,4,708798,60965,14-07-1998,Young Adult|Horror|Mystery|Science Fiction
5900786,5,708798,60965,19-07-1998,Mystery
5851144,6,708798,60965,25-07-1998,Humor|Literary Fiction|Dystopian|Mystery
2125152,7,708798,60965,04-08-1998,Mystery|Science Fiction
2417797,1,610856,51426,05-04-2006,Historical Fiction
9340067,2,610856,51426,02-05-2006,Historical Fiction
2522098,3,610856,51426,07-05-2006,Dystopian|Horror|Historical Fiction
7824251,1,446922,25806,23-11-1998,Mystery|Historical Fiction|Literary Fiction|Science Fiction
2377743,2,446922,25806,09-12-1998,Historical Fiction|Romance|Graphic Novel
5117165,3,446922,25806,17-12-1998,Graphic Novel|Horror|Science Fiction|Historical Fiction
2489007,4,446922,25806,01-01-1999,Historical Fiction
6627200,1,474486,27790,01-08-2014,Science Fiction|Young Adult|Literary Fiction
2747275,2,474486,27790,13-08-2014,Adventure|Science Fiction|Historical Fiction
7977820,1,234443,12187,24-04-1994,Humor|Graphic Novel
7885009,2,234443,12187,23-05-1994,Humor|Science Fiction
1353638,3,234443,12187,23-06-1994,Young Adult|Humor
7852331,4,234443,12187,24-05-1994,Humor
5470496,1,803904,80686,18-08-2018,Science Fiction|Romance|Dystopian|Humor
2531729,2,803904,80686,08-09-2018,Humor|Mystery|Fantasy
5630068,3,803904,80686,03-10-2018,Humor|Paranormal|Young Adult
1601098,4,803904,80686,26-10-2018,Humor
3268733,5,803904,80686,22-11-2018,Science Fiction|Humor|Graphic Novel
5436967,6,803904,80686,15-01-2019,Humor|Graphic Novel|Science Fiction
6872825,7,803904,80686,27-01-2019,Paranormal|Humor|Adventure|Mystery
1016282,8,803904,80686,15-12-2018,Graphic Novel|Fantasy|Humor|Dystopian
1531884,9,803904,80686,14-03-2019,Young Adult|Humor|Paranormal|Historical Fiction
1197757,10,803904,80686,09-04-2019,Humor
5730621,11,803904,80686,04-06-2019,Graphic Novel|Paranormal|Humor|Romance
2052869,12,803904,80686,31-05-2019,Humor|Mystery|Dystopian|Literary Fiction
5631278,13,803904,80686,08-07-2019,Humor
7350878,1,787313,41439,28-10-2014,Horror|Mystery|Young Adult
7178799,2,787313,41439,20-11-2014,Mystery|Science Fiction
7848109,3,787313,41439,17-11-2014,Thriller|Mystery
9652448,4,787313,41439,21-12-2014,Fantasy|Mystery|Humor|Young Adult
3967731,5,787313,41439,17-02-2015,Science Fiction|Fantasy|Mystery
3600490,6,787313,41439,01-01-2015,Paranormal|Mystery
7807045,7,787313,41439,25-02-2015,Mystery|Historical Fiction|Romance|Adventure
2949156,1,345925,67549,19-11-2005,Science Fiction|Fantasy|Mystery|Crime
7830505,2,345925,67549,18-12-2005,Adventure|Dystopian|Humor|Fantasy
4704322,3,345925,67549,29-12-2005,Fantasy|Paranormal|Adventure
9866806,4,345925,67549,31-12-2005,Fantasy|Horror|Science Fiction
6817689,5,345925,67549,18-01-2006,Fantasy
5750682,6,345925,67549,18-01-2006,Fantasy
8715675,1,204904,94319,21-08-2001,Adventure|Thriller|Humor
9148089,2,204904,94319,20-09-2001,Thriller|Young Adult|Literary Fiction|Fantasy
8826657,3,204904,94319,24-09-2001,Crime|Thriller
9518594,1,398987,75308,04-08-2002,Graphic Novel|Thriller|Adventure|Fantasy
7630940,2,398987,75308,30-08-2002,Adventure|Humor
4646317,1,749609,60604,14-05-2014,Historical Fiction|Crime|Thriller|Paranormal
2466606,2,749609,60604,13-06-2014,Graphic Novel|Crime|Romance|Dystopian
4774129,3,749609,60604,09-07-2014,Thriller|Crime|Fantasy
1392939,4,749609,60604,10-06-2014,Paranormal|Crime|Romance
1075517,5,749609,60604,25-07-2014,Horror|Crime|Historical Fiction|Graphic Novel
7482291,1,173199,92831,15-09-2010,Dystopian
9112421,2,173199,92831,28-09-2010,Dystopian|Thriller
8797864,1,302897,91620,02-10-1994,Adventure
4996370,1,433222,94939,21-10-2000,Romance|Dystopian|Graphic Novel|Adventure
2917581,2,433222,94939,05-11-2000,Thriller|Graphic Novel|Paranormal|Young Adult
9094039,1,609462,12560,18-09-2001,Thriller|Mystery|Historical Fiction|Humor
4701374,2,609462,12560,30-09-2001,Paranormal|Crime|Mystery|Historical Fiction
8101541,3,609462,12560,10-10-2001,Dystopian|Historical Fiction
6839188,1,572536,12482,19-06-1991,Crime|Humor|Horror
6392498,2,572536,12482,07-07-1991,Horror|Mystery|Thriller|Literary Fiction
1927692,3,572536,12482,16-08-1991,Horror
6680478,1,444295,13201,20-08-2003,Thriller
5894067,2,444295,13201,15-09-2003,Thriller
5097885,1,746281,94765,20-12-2006,Dystopian|Fantasy
6262935,2,746281,94765,18-01-2007,Young Adult|Dystopian|Science Fiction
9952945,3,746281,94765,11-01-2007,Young Adult|Dystopian
7390954,4,746281,94765,02-03-2007,Dystopian|Crime|Science Fiction
3590885,1,791454,96595,17-04-2020,Dystopian|Fantasy|Literary Fiction
5534837,2,791454,96595,04-05-2020,Literary Fiction|Fantasy|Dystopian
7495205,3,791454,96595,21-05-2020,Fantasy
1087951,4,791454,96595,01-07-2020,Horror|Fantasy|Crime
4435657,5,791454,96595,03-08-2020,Fantasy
2346970,6,791454,96595,22-05-2020,Adventure|Fantasy|Dystopian
1784405,7,791454,96595,28-06-2020,Historical Fiction|Fantasy|Science Fiction
8998667,1,420523,47606,25-12-2014,Mystery|Horror|Young Adult|Fantasy
8225700,2,420523,47606,17-01-2015,Fantasy|Paranormal|Graphic Novel
5308338,1,827143,23104,13-03-2001,Crime|Horror|Historical Fiction|Science Fiction
7365605,1,712546,32185,01-09-1998,Crime
3434364,2,712546,32185,29-09-1998,Literary Fiction|Crime|Young Adult
4215596,3,712546,32185,19-10-1998,Mystery|Humor|Crime
4584210,4,712546,32185,01-10-1998,Crime
6586946,5,712546,32185,30-12-1998,Dystopian|Crime
6366035,1,259797,25525,07-07-2020,Thriller|Literary Fiction|Historical Fiction|Fantasy
6443453,1,693024,66948,14-11-1994,Young Adult
5839104,2,693024,66948,10-12-1994,Young Adult
4589505,3,693024,66948,08-12-1994,Young Adult|Crime|Adventure|Dystopian
4696654,4,693024,66948,17-12-1994,Fantasy|Young Adult|Dystopian
2250022,5,693024,66948,14-03-1995,Horror|Young Adult
5479513,6,693024,66948,23-01-1995,Young Adult|Adventure|Thriller|Literary Fiction
8073565,1,694397,20198,08-04-2020,Dystopian|Thriller|Historical Fiction|Crime
3045425,2,694397,20198,03-05-2020,Horror|Adventure|Crime
2810881,3,694397,20198,10-05-2020,Fantasy|Crime
2270272,4,694397,20198,05-05-2020,Crime|Mystery
7511466,5,694397,20198,22-05-2020,Crime
6992193,6,694397,20198,02-07-2020,Crime
3496821,7,694397,20198,05-10-2020,Graphic Novel|Paranormal|Crime
